"User","Location","Role","Effective","Obsolete","Right Type (Tab)","Right Group (Description)","Right Action","RightID","Access"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Maintain Notice Setup Codes","","6813","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Maintain Party Removal Reasons","","1014","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Maintain Proposed Order Rejection Reasons","","8610","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Maintain Related Case Reasons","","6503","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Maintain Time Standard Groups","","7994","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Maintain Time Standard Statuses","","7995","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Maintain Time Standards","","1016","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Maintain Time Tracks","","1017","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Codes","Process Litigation Control Orders","","7414","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Access scheduling screen","","8587","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Add a Case Classic","","7181","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Add a comment to Case Plan","","8586","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Add New Additional Barcode","Add","7012","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Adoption Cases","View","584","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Adoption Cases","Add","582","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Adult Cases","View","6482","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Adult Cases","Add","6479","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appeals","View","7238","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appeals","Add","7235","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appeals","Modify","7237","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appeals","Delete","7236","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appear By Dates","Add","6819","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appear By Dates","Modify","6820","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appear By Dates","Delete","6821","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appellate Criminal Cases","View","8215","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appellate Criminal Cases","Add","8214","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appellate Detail Tab","Modify","8314","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appellate Non-Criminal Cases","View","8217","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appellate Non-Criminal Cases","Add","8216","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appellate Related Cases","Add","8292","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appellate Related Cases","Modify","8294","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appellate Related Cases","Delete","8293","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Apply Civil Case Plans","","8584","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Apply Criminal Case Plans","","8583","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Apply Family Case Plans","","8585","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Apply Probate Case Plans","","8594","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appoint Attorney from Case Parties Tab","","7219","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appoint Attorney from Nav Bar option 'Appoint Attorneys'","","7223","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appointments and Fees","View","7400","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appointments and Fees","Add","7397","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appointments and Fees","Modify","7399","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appointments and Fees","Delete","7398","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Appointments Tab","View","7396","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Assignments","Add","8543","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Assignments","Modify","8544","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Assignments","Delete","8545","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Backdate CaseFile Loc/Custody Records","","6490","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Bad Checks Cases","View","206","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Bad Checks Cases","Add","204","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Bond Forfeiture Cases","View","212","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Bond Forfeiture Cases","Add","210","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Audit Tab","View","7434","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Audit Tab","Delete","7452","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Cross Reference Numbers","Add","6702","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Cross Reference Numbers","Modify","6703","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Cross Reference Numbers","Delete","6704","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Group ID","Add","6991","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Group ID","Modify","6993","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Group ID","Delete","6992","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Status","Add","913","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Status","Modify","914","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Case Status","Delete","915","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","CaseFile Loc/Custody Records","View","6298","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","CaseFile Loc/Custody Records","Add","6487","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","CaseFile Loc/Custody Records","Modify","6488","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","CaseFile Loc/Custody Records","Delete","6489","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Change Case Type","Add","7166","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Change Case Type","Modify","7168","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Change Case Type","Delete","7167","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Case Plan Data","","8581","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Cases (Other)","View","192","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Cases (Other)","Add","190","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Detail Tab","Modify","6597","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Domestic Violence Cases","View","590","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Domestic Violence Cases","Add","588","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Related Cases","Add","6557","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Related Cases","Modify","6558","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Civil Related Cases","Delete","6413","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Close Out Case","","932","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Contracts, Torts, Damage or Injury Cases","View","180","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Contracts, Torts, Damage or Injury Cases","Add","178","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Copy a Case","","6989","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Create Sample Schedule","","20000509","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Case Plan Data","","8580","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Detail Tab","Modify","6596","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Placements","View","6754","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Placements","Add","6755","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Placements","Modify","6756","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Placements","Delete","6757","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Related Cases","Add","6493","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Related Cases","Modify","6494","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Criminal Related Cases","Delete","6495","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Current Court Assignment","Add","7556","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Current Court Assignment","Modify","199","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Current Court Assignment","Delete","7659","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Current Magistrate Assignment","Add","7557","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Current Magistrate Assignment","Modify","7313","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Current Magistrate Assignment","Delete","7660","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Customize Appellate Case Summary Options","","8248","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Customize Civil Case Summary Options","","541","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Customize Criminal Case Summary Options","","540","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Customize Family Case Summary Options","","628","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Customize Probate Case Summary Options","","542","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Delete Appellate Cases","","8361","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Delete Civil Cases","","14","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Delete Criminal Cases","","16","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Delete Existing Additional Barcode","Delete","7014","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Delete Family Cases","","15","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Delete Probate Cases","","17","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Divorce Cases","View","575","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Divorce Cases","Add","573","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Add Fees Button","","7748","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Add Hearing Button","","7755","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Edit Case Button","","7747","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Edit Divorce Button","","8562","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Fees/Same Button","","7756","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable New Type Button","","7753","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Print Label Button","","7750","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Same Case Button","","7757","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Same Hearing Button","","7754","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Same Party Button","","7752","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Same Type Button","","7751","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Enable Take Payment Button","","7749","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Expunge Appellate Cases","","8359","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Expunge Civil Cases","","10","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Expunge Criminal Cases","","12","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Expunge Family Cases","","11","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Expunge Probate Cases","","13","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Case Plan Data","","8582","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Cases (other)","View","183","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Cases (other)","Add","181","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Detail Tab","Modify","6598","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Guardianship Cases","View","638","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Guardianship Cases","Add","635","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Placements","View","6750","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Placements","Add","6751","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Placements","Modify","6752","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Placements","Delete","6753","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Related Cases","Add","6496","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Related Cases","Modify","6497","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Family Related Cases","Delete","6498","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Forfeitures Tab","View","8377","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Futuredate CaseFile Loc/Custody Records","","6491","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Generate Potential Assignee List","","8683","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Inquest Cases","View","7290","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Inquest Cases","Add","7288","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Juvenile Cases","View","174","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Juvenile Cases","Add","172","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain Appellate Persona Case Summary Options","","8477","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain Case Appear By Date Configuration","","7306","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain CDL Status","Add","8508","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain CDL Status","Modify","8509","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain Civil Persona Case Summary Options","","8474","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain Criminal Persona Case Summary Options","","8473","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain Family Persona Case Summary Options","","8475","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain Label Extract Format","","7382","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain Potential Assignee List Responses","","8684","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain Probate Persona Case Summary Options","","8476","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Maintain XPRO Event Mappings","","7296","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Manage Bulk Case Parties Attorney","","8776","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Mental Health Cases","View","189","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Mental Health Cases","Add","187","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Appellate Defendants Case Info & Assign Attorney","","8372","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Attorney Case Info & Assign Attorney","","6739","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Case File Date","","7454","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Civil Defendants Case Info & Assign Attorney","","6722","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Civil Plaintiffs Case Info & Assign Attorney","","6723","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Criminal Defendants Case Info & Assign Attorney","","6724","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Criminal Juveniles Case Info & Assign Attorney","","6726","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Criminal Plaintiffs Case Info & Assign Attorney","","6725","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Decedents Case Info & Assign Attorney","","6727","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Existing Additional Barcode","Modify","7013","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Family Defendants Case Info & Assign Attorney","","6728","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Family Members Case Info & Assign Attorney","","6730","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Family Plaintiffs Case Info & Assign Attorney","","6731","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Guardians Case Info & Assign Attorney","","6729","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Mediator Case Info & Assign Attorney","","6732","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Other Connection Types Case Info & Assign Attorney","","6733","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Probate Applicants Case Info & Assign Attorney","","6734","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Probate Respondents Case Info & Assign Attorney","","6735","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Victims Case Info & Assign Attorney","","6736","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Wards Case Info & Assign Attorney","","6737","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Modify Witness Case Info & Assign Attorney","","6738","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Move Multiple Case Files","","6783","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Move Multiple Case Files - Enter Case Number Range","","6784","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Notes","View","600064","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Notes","Add","600061","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Notes","Modify","600063","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Notes","Delete","600062","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Override Conflict","","8602","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Override System-Assigned Judge Assignment","","6861","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Override System-Assigned Magistrate Assignment","","7314","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Override System-Generated Case Numbers","","571","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Parent/Child Relationship Cases","View","581","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Parent/Child Relationship Cases","Add","579","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Party Name/Address on Case","Modify","707","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Paternity Cases","View","587","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Paternity Cases","Add","585","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Print Appellate Case Labels","","8318","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Print Civil Case Labels","","6804","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Print Criminal Case Labels","","6803","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Print Family Case Labels","","6805","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Print Notes","","7489","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Print Probate Case Labels","","6806","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Private Notes","","600065","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Private Notes - View All","","600567","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Case Plan Data","","8593","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Cases","View","186","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Cases","Add","184","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Detail Tab","Modify","6599","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Guardianship Cases","View","209","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Guardianship Cases","Add","207","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Placements","View","7488","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Placements","Add","7485","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Placements","Modify","7487","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Placements","Delete","7486","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Related Cases","Add","6499","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Related Cases","Modify","6500","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate Related Cases","Delete","6501","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit History","View","7449","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit History","Add","7446","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit History","Modify","7448","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit History","Delete","7447","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit Report","View","7437","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit Report","Add","7435","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit Report","Modify","7436","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit Status","View","7441","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit Status","Add","7438","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit Status","Modify","7440","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Audit Status","Delete","7439","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Change Report Type","Modify","7450","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Estate Value","View","7445","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Estate Value","Add","7442","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Estate Value","Modify","7444","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Probate: Estate Value","Delete","7443","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Recusals","View","8599","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Recusals","Add","8596","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Recusals","Modify","8598","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Recusals","Delete","8597","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Related Civil Cases","View","198","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Related Civil Cases","Add","196","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Replace Case Parties","","6653","Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Deleted Appellate Cases","","8362","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Deleted Civil Cases","","18","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Deleted Criminal Cases","","20","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Deleted Family Cases","","19","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Deleted Probate Cases","","21","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Expunged Appellate Cases","","8360","Not Granted"
"pd1aach","Pierce County District Court","CM - Court Clerk","","","Case Data","Restore Expunged Civil Cases","","22","Not Granted"
